pref_code,code,lg_code,parent_code,type,ja,ja_hira,en,zh-CN,zh-TW,ko,pt,vi
12,12211,122114,,city,成田市,なりたし,Narita-shi,成田市,成田市,나리타시,Narita-xi,Thành Điền thị
12,12212,122122,,city,佐倉市,さくらし,Sakura-shi,佐仓市,佐倉市,사쿠라시,Sacura-xi,Tá Thương thị
12,12213,122130,,city,東金市,とうがねし,Togane-shi,东金市,東金市,도가네시,Tōgane-xi,Đông Kim thị
12,12215,122157,,city,旭市,あさひし,Asahi-shi,旭市,旭市,아사히시,Asahi-xi,Tập Chí Dã thị
12,12216,122165,,city,習志野市,ならしのし,Narashino-shi,习志野市,習志野市,나라시노시,Naraxino-xi,Bách thị
12,12217,122173,,city,柏市,かしわし,Kashiwa-shi,柏市,柏市,가시와시,Caxiwa-xi,Thắng Phổ thị
12,12218,122181,,city,勝浦市,かつうらし,Katsuura-shi,胜浦市,勝浦市,가쓰우라시,Catsūra-xi,Thị Nguyên thị
12,12219,122190,,city,市原市,いちはらし,Ichihara-shi,市原市,市原市,이치하라시,Ixihara-xi,Lưu Sơn thị
12,12220,122203,,city,流山市,ながれやまし,Nagareyama-shi,流山市,流山市,나가레야마시,Nagareyama-xi,Bát Thiên Đại thị
12,12221,122211,,city,八千代市,やちよし,Yachiyo-shi,八千代市,八千代市,야치요시,Yaxiyo-xi,Ngã Tôn Tử thị
12,12222,122220,,city,我孫子市,あびこし,Abiko-shi,我孙子市,我孫子市,아비코시,Abico-xi,Áp Xuyên thị
12,12223,122238,,city,鴨川市,かもがわし,Kamogawa-shi,鸭川市,鴨川市,가모가와시,Camogawa-xi,Liềm Cá Cốc thị
12,12224,122246,,city,鎌ケ谷市,かまがやし,Kamagaya-shi,镰谷市,鐮谷市,가마가야시,Camagaya-xi,Quân Tân thị
12,12225,122254,,city,君津市,きみつし,Kimitsu-shi,君津市,君津市,기미쓰시,Quimitçu-xi,Phú Tân thị
12,12226,122262,,city,富津市,ふっつし,Futtsu-shi,富津市,富津市,훗쓰시,Futtçu-xi,Phổ An thị
12,12227,122270,,city,浦安市,うらやすし,Urayasu-shi,浦安市,浦安市,우라야스시,Urayasu-xi,Tứ Nhai Đạo thị
12,12228,122289,,city,四街道市,よつかいどうし,Yotsukaido-shi,四街道市,四街道市,요쓰카이도시,Yotçucaidō-xi,Tụ Cá Phổ thị
12,12229,122297,,city,袖ケ浦市,そでがうらし,Sodegaura-shi,袖浦市,袖浦市,소데가우라시,Sodegaura-xi,Bát Nhai thị
12,12230,122300,,city,八街市,やちまたし,Yachimata-shi,八街市,八街市,야치마타시,Yaximata-xi,Ấn Tây thị
12,12231,122319,,city,印西市,いんざいし,Inzai-shi,印西市,印西市,인자이시,Inzai-xi,Bạch Tỉnh thị
12,12232,122327,,city,白井市,しろいし,Shiroi-shi,白井市,白井市,시로이시,Xiroi-xi,Phú Lý thị
12,12233,122335,,city,富里市,とみさとし,Tomisato-shi,富里市,富里市,도미사토시,Tomisato-xi,Nam Phòng Tổng thị
12,12234,122343,,city,南房総市,みなみぼうそうし,Minamiboso-shi,南房总市,南房總市,미나미보소시,Minamibōsō-xi,Thương Tá thị
12,12235,122351,,city,匝瑳市,そうさし,Sosa-shi,匝瑳市,匝瑳市,소사시,Sōsa-xi,Hương Thủ thị
12,12236,122360,,city,香取市,かとりし,Katori-shi,香取市,香取市,가토리시,Catori-xi,Sơn Vũ thị
12,12237,122378,,city,山武市,さんむし,Sanmu-shi,山武市,山武市,산무시,Sanmu-xi,Y Tử Mỹ thị
12,12238,122386,,city,いすみ市,いすみし,Isumi-shi,夷隅市,夷隅市,이스미시,Isumi-xi,Đại Võng Bạch Lý thị
12,12239,122394,,city,大網白里市,おおあみしらさとし,Oamishirasato-shi,大网白里市,大網白里市,오아미시라사토시,Ōamixirasato-xi,Đại Võng Bạch Lý thị
12,12322,123226,,town,酒々井町,しすいまち,Shisui-machi,酒酒井町,酒酒井町,시스이정,Xisui-maxi,Tửu Tửu Tỉnh đinh
12,12329,123293,,town,栄町,さかえまち,Sakae-machi,荣町,榮町,사카에정,Sacae-maxi,Vinh đinh
12,12342,123420,,town,神崎町,こうざきまち,Kozaki-machi,神崎町,神崎町,간자키정,Cōzaqui-maxi,Cửu Thập Cửu Lý đinh
12,12347,123471,,town,多古町,たこまち,Tako-machi,多古町,多古町,다코정,Taco-maxi,Chi Sơn đinh
12,12349,123498,,town,東庄町,とうのしょうまち,Tonosho-machi,东庄町,東庄町,도노쇼정,Tōnoxō-maxi,Nhất Cung đinh
12,12403,124036,,town,九十九里町,くじゆうくりまち,Kujukuri-machi,九十九里町,九十九里町,구주쿠리정,Cujiyūcuri-maxi,Cửu Thập Cửu Lý đinh
12,12409,124095,,town,芝山町,しばやままち,Shibayama-machi,芝山町,芝山町,시바야마정,Xibayama-maxi,Chi Sơn đinh
12,12410,124109,,town,横芝光町,よこしばひかりまち,Yokoshibahikari-machi,横芝光町,橫芝光町,요코시바히카리정,Yocoxibahicari-maxi,Hoành Chi Quang đinh
12,12421,124214,,town,一宮町,いちのみやまち,Ichinomiya-machi,一宫町,一宮町,이치노미야정,Ixinomiya-maxi,Nhất Cung đinh
12,12422,124222,,town,睦沢町,むつざわまち,Mutsuzawa-machi,睦泽町,睦澤町,무쓰자와정,Mutçuzawa-maxi,Mục Trạch đinh
12,12423,124230,,village,長生村,ちょうせいむら,Chosei-mura,长生村,長生村,조세이촌,Xōsei-mura,Trường Sinh thôn
12,12424,124249,,town,白子町,しらこまち,Shirako-machi,白子町,白子町,시라코정,Xiraco-maxi,Bạch Tử đinh
12,12426,124265,,town,長柄町,ながらまち,Nagara-machi,长柄町,長柄町,나가라정,Nagara-maxi,Trường Tỷ đinh
12,12427,124273,,town,長南町,ちょうなんまち,Chonan-machi,长南町,長南町,조난정,Xōnan-maxi,Trường Nam đinh
12,12441,124419,,town,大多喜町,おおたきまち,Otaki-machi,大多喜町,大多喜町,오타키정,Ōtaqui-maxi,Đại Đa Hỷ đinh
12,12443,124435,,town,御宿町,おんじゆくまち,Onjuku-machi,御宿町,御宿町,온주쿠정,Onjiyucu-maxi,Ngự Túc đinh
12,12463,124630,,town,鋸南町,きよなんまち,Kyonan-machi,锯南町,鋸南町,교난정,Quiyonan-maxi,Cứ Nam đinh
13,13101,131016,,special_ward,千代田区,ちよだく,Chiyoda-ku,千代田区,千代田區,지요다구,Xiyoda-cu,Thiên Đại Điền khu
13,13102,131024,,special_ward,中央区,ちゅうおうく,Chuo-ku,中央区,中央區,주오구,Xuo-cu,Trung Ương khu
13,13103,131032,,special_ward,港区,みなとく,Minato-ku,港区,港區,미나토구,Minato-cu,Cảng khu
13,13104,131040,,special_ward,新宿区,しんじゅくく,Shinjuku-ku,新宿区,新宿區,신주쿠구,Xinjucu-cu,Tân Túc khu
13,13105,131059,,special_ward,文京区,ぶんきょうく,Bunkyo-ku,文京区,文京區,분쿄구,Bunquiō-cu,Văn Kinh khu
13,13106,131067,,special_ward,台東区,たいとうく,Taito-ku,台东区,台東區,다이토구,Taitō-cu,Đài Đông khu
13,13107,131075,,special_ward,墨田区,すみだく,Sumida-ku,墨田区,墨田區,스미다구,Sumida-cu,Mặc Điền khu
13,13108,131083,,special_ward,江東区,こうとうく,Koto-ku,江东区,江東區,고토구,Cōtō-cu,Giang Đông khu
13,13109,131091,,special_ward,品川区,しながわく,Shinagawa-ku,品川区,品川區,시나가와구,Xinagawa-cu,Phẩm Xuyên khu
13,13110,131105,,special_ward,目黒区,めぐろく,Meguro-ku,目黑区,目黑區,메구로구,Meguro-cu,Mục Hắc khu
13,13111,131113,,special_ward,大田区,おおたく,Ota-ku,大田区,大田區,오타구,Ōta-cu,Đại Điền khu
13,13112,131121,,special_ward,世田谷区,せたがやく,Setagaya-ku,世田谷区,世田谷區,세타가야구,Setagaya-cu,Thế Điền Cốc khu
13,13113,131130,,special_ward,渋谷区,しぶやく,Shibuya-ku,涩谷区,澀谷區,시부야구,Xibuya-cu,Sáp Cốc khu
13,13114,131148,,special_ward,中野区,なかのく,Nakano-ku,中野区,中野區,나카노구,Nacano-cu,Trung Dã khu
13,13115,131156,,special_ward,杉並区,すぎなみく,Suginami-ku,杉并区,杉並區,스기나미구,Suginami-cu,Sam Tịnh khu
13,13116,131164,,special_ward,豊島区,としまく,Toshima-ku,丰岛区,豐島區,도시마구,Toxima-cu,Phong Đảo khu
13,13117,131172,,special_ward,北区,きたく,Kita-ku,北区,北區,기타구,Quita-cu,Bắc khu
13,13118,131180,,special_ward,荒川区,あらかわく,Arakawa-ku,荒川区,荒川區,아라카와구,Aracawa-cu,Hoang Xuyên khu
13,13119,131199,,special_ward,板橋区,いたばしく,Itabashi-ku,板桥区,板橋區,이타바시구,Itabaxi-cu,Ván Kiều khu
13,13120,131202,,special_ward,練馬区,ねりまく,Nerima-ku,练马区,練馬區,네리마구,Nerima-cu,Luyện Mã khu
13,13121,131210,,special_ward,足立区,あだちく,Adachi-ku,足立区,足立區,아다치구,Adaxi-cu,Túc Lập khu
13,13122,131229,,special_ward,葛飾区,かつしかく,Katsushika-ku,葛饰区,葛飾區,가쓰시카구,Catçuxica-cu,Cát Sức khu
13,13123,131237,,special_ward,江戸川区,えどがわく,Edogawa-ku,江户川区,江戶川區,에도가와구,Edogawa-cu,Giang Hộ Xuyên khu
13,13201,132012,,city,八王子市,はちおうじし,Hachioji-shi,八王子市,八王子市,하치오지시,Haxiōji-xi,Bát Vương Tử thị
13,13202,132020,,city,立川市,たちかわし,Tachikawa-shi,立川市,立川市,다치카와시,Taxicawa-xi,Lập Xuyên thị
13,13203,132039,,city,武蔵野市,むさしのし,Musashino-shi,武藏野市,武藏野市,무사시노시,Musaxino-xi,Võ Tàng Dã thị
13,13204,132047,,city,三鷹市,みたかし,Mitaka-shi,三鹰市,三鷹市,미타카시,Mitaca-xi,Tam Ưng thị
13,13205,132055,,city,青梅市,おうめし,Ome-shi,青梅市,青梅市,오메시,Ōme-xi,Thanh Mai thị
13,13206,132063,,city,府中市,ふちゅうし,Fuchu-shi,府中市,府中市,후추시,Fuxū-xi,Phủ Trung thị
13,13207,132071,,city,昭島市,あきしまし,Akishima-shi,昭岛市,昭島市,아키시마시,Aquixima-xi,Chiêu Đảo thị
13,13208,132080,,city,調布市,ちょうふし,Chofu-shi,调布市,調布市,조후시,Xōfu-xi,Điều Bố thị
13,13209,132098,,city,町田市,まちだし,Machida-shi,町田市,町田市,마치다시,Maxida-xi,Đinh Điền thị
13,13210,132101,,city,小金井市,こがねいし,Koganei-shi,小金井市,小金井市,고가네이시,Coganei-xi,Tiểu Kim Tỉnh thị
13,13211,132110,,city,小平市,こだいらし,Kodaira-shi,小平市,小平市,고다이라시,Codaira-xi,Tiểu Bình thị
13,13212,132128,,city,日野市,ひのし,Hino-shi,日野市,日野市,히노시,Hino-xi,Nhật Dã thị
13,13213,132136,,city,東村山市,ひがしむらやまし,Higashimurayama-shi,东村山市,東村山市,히가시무라야마시,Higaximurayama-xi,Đông Thôn Sơn thị
13,13214,132144,,city,国分寺市,こくぶんじし,Kokubunji-shi,国分寺市,國分寺市,고쿠분지시,Cocubunji-xi,Quốc Phận Tự thị
13,13215,132152,,city,国立市,くにたちし,Kunitachi-shi,国立市,國立市,구니타치시,Cunitaxi-xi,Quốc Lập thị
13,13218,132187,,city,福生市,ふっさし,Fussa-shi,福生市,福生市,훗사시,Fussa-xi,Đông Đại Hòa thị
13,13219,132195,,city,狛江市,こまえし,Komae-shi,狛江市,狛江市,고마에시,Comae-xi,Thanh Lại thị
13,13220,132209,,city,東大和市,ひがしやまとし,Higashiyamato-shi,东大和市,東大和市,히가시야마토시,Higaxi-Yamato-xi,Đông Cửu Lưu Mễ thị
13,13221,132217,,city,清瀬市,きよせし,Kiyose-shi,清濑市,清瀨市,기요세시,Quiyose-xi,Võ Tàng Thôn Sơn thị
13,13222,132225,,city,東久留米市,ひがしくるめし,Higashikurume-shi,东久留米市,東久留米市,히가시쿠루메시,Higaxicurume-xi,Đa Ma thị
13,13223,132233,,city,武蔵村山市,むさしむらやまし,Musashimurayama-shi,武藏村山市,武藏村山市,무사시무라야마시,Musaximurayama-xi,Đạo Thành thị
13,13224,132241,,city,多摩市,たまし,Tama-shi,多摩市,多摩市,다마시,Tama-xi,Vũ Thôn thị
13,13225,132250,,city,稲城市,いなぎし,Inagi-shi,稻城市,稻城市,이나기시,Inagi-xi,Thu Lưu Dã thị
13,13227,132276,,city,羽村市,はむらし,Hamura-shi,羽村市,羽村市,하무라시,Hamura-xi,Vũ Thôn thị
13,13228,132284,,city,あきる野市,あきるのし,Akiruno-shi,秋留野市,秋留野市,아키루노시,Aquiruno-xi,Thu Lưu Dã thị
13,13229,132292,,city,西東京市,にしとうきょうし,Nishitokyo-shi,西东京市,西東京市,니시토쿄시,Nixi-Tōquiō-xi,Tây Đông Kinh thị
13,13303,133035,,town,瑞穂町,みずほまち,Mizuho-machi,瑞穗町,瑞穂町,미즈호정,Mizuho-maxi,Tuyền Nguyên thôn
13,13305,133051,,town,日の出町,ひのでまち,Hinode-machi,日之出町,日之出町,히노데정,Hinode-maxi,Nhật Xuất đinh
13,13307,133078,,village,檜原村,ひのはらむら,Hinohara-mura,桧原村,檜原村,히노하라촌,Hinohara-mura,Tuyền Nguyên thôn
13,13308,133086,,town,奥多摩町,おくたままち,Okutama-machi,奥多摩町,奧多摩町,오쿠타마정,Ocutama-maxi,Áo Đa Ma đinh
13,13361,133612,,town,大島町,おおしままち,Oshima-machi,大岛町,大島町,오시마정,Ōxima-maxi,Đại Đảo đinh
13,13362,133620,,village,利島村,としまむら,Toshima-mura,利岛村,利島村,도시마촌,Toxima-mura,Lợi Đảo thôn
13,13363,133639,,village,新島村,にいじまむら,Niijima-mura,新岛村,新島村,니지마촌,Niijima-mura,Tân Đảo thôn
13,13364,133647,,village,神津島村,こうづしまむら,Kozushima-mura,神津岛村,神津島村,고즈시마촌,Cōzuxima-mura,Thần Tân Đảo thôn
13,13381,133817,,village,三宅村,みやけむら,Miyake-mura,三宅村,三宅村,미야케촌,Miyaque-mura,Tam Trạch thôn
13,13382,133825,,village,御蔵島村,みくらじまむら,Mikurajima-mura,御藏岛村,御藏島村,미쿠라지마촌,Micurajima-mura,Ngự Tàng Đảo thôn
13,13401,134015,,town,八丈町,はちじょうまち,Hachijo-machi,八丈町,八丈町,하치조정,Haxijō-maxi,Bát Trượng đinh
13,13402,134023,,village,青ヶ島村,あおがしまむら,Aogashima-mura,青岛村,青島村,아오가시마촌,Aogaxima-mura,Thanh Đảo thôn
13,13421,134210,,village,小笠原村,おがさわらむら,Ogasawara-mura,小笠原村,小笠原村,오가사와라촌,Ogasawara-mura,Tiểu Tiếu Nguyên thôn
14,14100,141003,,designated_city,横浜市,よこはまし,Yokohama-shi,横滨市,橫濱市,요코하마시,Yocohama-xi,Hoành Tân thị
14,14101,141011,14100,ward,鶴見区,つるみく,Tsurumi-ku,鹤见区,鶴見區,쓰루미구,Tçurumi-cu,Hạc Kiến khu
14,14102,141020,14100,ward,神奈川区,かながわく,Kanagawa-ku,神奈川区,神奈川區,가나가와구,Canagawa-cu,Thần Nại Xuyên khu
14,14103,141038,14100,ward,西区,にしく,Nishi-ku,西区,西區,니시구,Nixi-cu,Tây khu
14,14104,141046,14100,ward,中区,なかく,Naka-ku,中区,中區,나카구,Naca-cu,Trung khu
14,14105,141054,14100,ward,南区,みなみく,Minami-ku,南区,南區,미나미구,Minami-cu,Nam khu
14,14106,141062,14100,ward,保土ケ谷区,ほどがやく,Hodogaya-ku,保土谷区,保土谷區,호도가야구,Hodogaya-cu,Bảo Thổ Cốc khu
14,14107,141070,14100,ward,磯子区,いそごく,Isogo-ku,矶子区,磯子區,이소고구,Isogo-cu,Cơ Tử khu
14,14108,141089,14100,ward,金沢区,かなざわく,Kanazawa-ku,金泽区,金澤區,가나자와구,Canazawa-cu,Kim Trạch khu
14,14109,141097,14100,ward,港北区,こうほくく,Kohoku-ku,港北区,港北區,고호쿠구,Cōhocu-cu,Cảng Bắc khu
14,14110,141100,14100,ward,戸塚区,とつかく,Totsuka-ku,户冢区,戶塚區,도쓰카구,Totçuca-cu,Hộ Trũng khu
14,14111,141119,14100,ward,港南区,こうなんく,Konan-ku,港南区,港南區,고난구,Cōnan-cu,Cảng Nam khu
14,14112,141127,14100,ward,旭区,あさひく,Asahi-ku,旭区,旭區,아사히구,Asahi-cu,Húc khu
14,14113,141135,14100,ward,緑区,みどりく,Midori-ku,绿区,綠區,미도리구,Midori-cu,Lục khu
14,14114,141143,14100,ward,瀬谷区,せやく,Seya-ku,濑谷区,瀨谷區,세야구,Seya-cu,Lại Cốc khu
14,14115,141151,14100,ward,栄区,さかえく,Sakae-ku,荣区,榮區,사카에구,Sacae-cu,Vinh khu
14,14116,141160,14100,ward,泉区,いずみく,Izumi-ku,泉区,泉區,이즈미구,Izumi-cu,Tuyền khu
14,14117,141178,14100,ward,青葉区,あおばく,Aoba-ku,青叶区,青葉區,아오바구,Aoba-cu,Thanh Diệp khu
14,14118,141186,14100,ward,都筑区,つづきく,Tsuzuki-ku,都筑区,都筑區,쓰즈키구,Tçuzuqui-cu,Đô Trúc khu
14,14130,141305,,designated_city,川崎市,かわさきし,Kawasaki-shi,川崎市,川崎市,가와사키시,Cawasaqui-xi,Xuyên Kỳ thị
14,14131,141313,14130,ward,川崎区,かわさきく,Kawasaki-ku,川崎区,川崎區,가와사키구,Cawasaqui-cu,Xuyên Kỳ khu
14,14132,141321,14130,ward,幸区,さいわいく,Saiwai-ku,幸区,幸區,사이와이구,Saiwai-cu,Hạnh khu
14,14133,141330,14130,ward,中原区,なかはらく,Nakahara-ku,中原区,中原區,나카하라구,Nacahara-cu,Trung Nguyên khu
14,14134,141348,14130,ward,高津区,たかつく,Takatsu-ku,高津区,高津區,다카쓰구,Tacatçu-cu,Cao Tân khu
14,14135,141356,14130,ward,多摩区,たまく,Tama-ku,多摩区,多摩區,다마구,Tama-cu,Đa Ma khu
14,14136,141364,14130,ward,宮前区,みやまえく,Miyamae-ku,宫前区,宮前區,미야마에구,Miyamae-cu,Cung Tiền khu
14,14137,141372,14130,ward,麻生区,あさおく,Asao-ku,麻生区,麻生區,아사오구,Asao-cu,Ma Sinh khu
14,14150,141500,,designated_city,相模原市,さがみはらし,Sagamihara-shi,相模原市,相模原市,사가미하라시,Sagamihara-xi,Tương Mô Nguyên thị
14,14151,141518,14150,ward,緑区,みどりく,Midori-ku,绿区,綠區,미도리구,Midori-cu,Lục khu
14,14152,141526,14150,ward,中央区,ちゅうおうく,Chuo-ku,中央区,中央區,주오구,Xūō-cu,Trung Ương khu
14,14153,141534,14150,ward,南区,みなみく,Minami-ku,南区,南區,미나미구,Minami-cu,Nam khu
14,14201,142018,,city,横須賀市,よこすかし,Yokosuka-shi,横须贺市,橫須賀市,요코스카시,Yocosuca-xi,Hoành Tu Hạ thị
14,14203,142034,,city,平塚市,ひらつかし,Hiratsuka-shi,平冢市,平塚市,히라쓰카시,Hiratçuca-xi,Bình Trủng thị
14,14204,142042,,city,鎌倉市,かまくらし,Kamakura-shi,镰仓市,鎌倉市,가마쿠라시,Camacura-xi,Liêm Thương thị
14,14205,142050,,city,藤沢市,ふじさわし,Fujisawa-shi,藤泽市,藤澤市,후지사와시,Fujisawa-xi,Đằng Trạch thị
14,14206,142069,,city,小田原市,おだわらし,Odawara-shi,小田原市,小田原市,오다와라시,Odawara-xi,Tiểu Điền Nguyên thị
14,14207,142077,,city,茅ヶ崎市,ちがさきし,Chigasaki-shi,茅崎市,茅崎市,지가사키시,Xigasaqui-xi,Mao Cá Kỳ thị
14,14208,142085,,city,逗子市,ずしし,Zushi-shi,逗子市,逗子市,즈시시,Zuxi-xi,Đậu Tử thị
14,14210,142107,,city,三浦市,みうらし,Miura-shi,三浦市,三浦市,미우라시,Miura-xi,Hà Điều Dã thị
14,14211,142115,,city,秦野市,はだのし,Hadano-shi,秦野市,秦野市,하다노시,Hadano-xi,Hậu Mộc thị
